date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:08:17	2436/2436	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20Dec%202023%2020:08:19%20GMT	https://wedding.nicdark.com/wedding-planner/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwedding.nicdark.com%2Fwedding-planner%2Fthe-magic-of-weddings%2F	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/wp-json/oembed/1.0/embed89a7.json	(from https://wedding.nicdark.com/wedding-planner/the-magic-of-weddings/)
21:08:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Dec%202023%2020:08:19%20GMT	https://wedding.nicdark.com/wedding-planner/?p=4468	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/indexddd7.html	(from https://wedding.nicdark.com/wedding-planner/the-magic-of-weddings/)
21:08:18	2624/2624	---MCZ	200	added ('OK')	text/xml	date:Fri,%2001%20Dec%202023%2020:08:19%20GMT	https://wedding.nicdark.com/wedding-planner/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwedding.nicdark.com%2Fwedding-planner%2Fthe-magic-of-weddings%2F&format=xml	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/wp-json/oembed/1.0/embedd7d9	(from https://wedding.nicdark.com/wedding-planner/the-magic-of-weddings/)
21:08:18	118620/118620	---M--	200	added ('OK')	image/jpeg	etag:%221cf5c-5f57310499d57%22	https://wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/2023/01/post-07-1024x683.jpg	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/2023/01/post-07-1024x683.jpg	(from https://wedding.nicdark.com/wedding-planner/the-magic-of-weddings/)
21:08:19	9515/9515	---MCZ	200	added ('OK')	text/css	etag:W/%22252b-5fd2e15aaf14b%22	https://wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/elementor/css/post-4064.css?ver=1685749257	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/elementor/css/post-40648fb5.css	(from https://wedding.nicdark.com/wedding-planner/the-perfect-shoe/)
21:08:19	808/808	---MC-	200	added ('OK')	application/rss+xml	etag:%22ab32ed4bc94366403d9ee7105ada2fb8%22	https://wedding.nicdark.com/wedding-planner/the-perfect-shoe/feed/	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/the-perfect-shoe/feed/index.html	(from https://wedding.nicdark.com/wedding-planner/the-perfect-shoe/)
21:08:19	18206/18206	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20Dec%202023%2020:08:21%20GMT	https://wedding.nicdark.com/wedding-planner/wp-json/wp/v2/posts/4064	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/wp-json/wp/v2/posts/4064.json	(from https://wedding.nicdark.com/wedding-planner/the-perfect-shoe/)
21:08:20	2411/2411	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20Dec%202023%2020:08:22%20GMT	https://wedding.nicdark.com/wedding-planner/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwedding.nicdark.com%2Fwedding-planner%2Fthe-perfect-shoe%2F	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/wp-json/oembed/1.0/embedd501.json	(from https://wedding.nicdark.com/wedding-planner/the-perfect-shoe/)
21:08:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Dec%202023%2020:08:22%20GMT	https://wedding.nicdark.com/wedding-planner/?p=4064	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/index75a1.html	(from https://wedding.nicdark.com/wedding-planner/the-perfect-shoe/)
21:08:21	2599/2599	---MCZ	200	added ('OK')	text/xml	date:Fri,%2001%20Dec%202023%2020:08:22%20GMT	https://wedding.nicdark.com/wedding-planner/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwedding.nicdark.com%2Fwedding-planner%2Fthe-perfect-shoe%2F&format=xml	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/wp-json/oembed/1.0/embed7cc9	(from https://wedding.nicdark.com/wedding-planner/the-perfect-shoe/)
21:08:21	120688/120688	---M--	200	added ('OK')	image/jpeg	etag:%221d770-5f573062f2f83%22	https://wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/2023/02/post-05-1024x683.jpg	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/2023/02/post-05-1024x683.jpg	(from https://wedding.nicdark.com/wedding-planner/the-perfect-shoe/)
21:08:22	9517/9517	---MCZ	200	added ('OK')	text/css	etag:W/%22252d-5fd15184202eb%22	https://wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/elementor/css/post-4065.css?ver=1685641926	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/elementor/css/post-4065005e.css	(from https://wedding.nicdark.com/wedding-planner/a-dress-for-any-location/)
21:08:22	832/832	---MC-	200	added ('OK')	application/rss+xml	etag:%22ab32ed4bc94366403d9ee7105ada2fb8%22	https://wedding.nicdark.com/wedding-planner/a-dress-for-any-location/feed/	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/a-dress-for-any-location/feed/index.html	(from https://wedding.nicdark.com/wedding-planner/a-dress-for-any-location/)
21:08:22	18224/18224	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20Dec%202023%2020:08:24%20GMT	https://wedding.nicdark.com/wedding-planner/wp-json/wp/v2/posts/4065	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/wp-json/wp/v2/posts/4065.json	(from https://wedding.nicdark.com/wedding-planner/a-dress-for-any-location/)
21:08:23	2453/2453	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20Dec%202023%2020:08:25%20GMT	https://wedding.nicdark.com/wedding-planner/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwedding.nicdark.com%2Fwedding-planner%2Fa-dress-for-any-location%2F	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/wp-json/oembed/1.0/embedeb00.json	(from https://wedding.nicdark.com/wedding-planner/a-dress-for-any-location/)
21:08:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Dec%202023%2020:08:25%20GMT	https://wedding.nicdark.com/wedding-planner/?p=4065	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/index9c47.html	(from https://wedding.nicdark.com/wedding-planner/a-dress-for-any-location/)
21:08:24	2641/2641	---MCZ	200	added ('OK')	text/xml	date:Fri,%2001%20Dec%202023%2020:08:25%20GMT	https://wedding.nicdark.com/wedding-planner/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwedding.nicdark.com%2Fwedding-planner%2Fa-dress-for-any-location%2F&format=xml	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/wp-json/oembed/1.0/embed7f06	(from https://wedding.nicdark.com/wedding-planner/a-dress-for-any-location/)
21:08:24	131034/131034	---M--	200	added ('OK')	image/jpeg	etag:%221ffda-5f573056ee470%22	https://wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/2023/02/post-06-1-1024x683.jpg	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/2023/02/post-06-1-1024x683.jpg	(from https://wedding.nicdark.com/wedding-planner/a-dress-for-any-location/)
21:08:25	114088/114088	---M--	200	added ('OK')	image/jpeg	etag:%221bda8-5f57236995c9c%22	https://wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/2023/02/paral-08-1.jpg	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/2023/02/paral-08-1.jpg	(from https://wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/elementor/css/post-4554.css?ver=1685629492)
21:08:25	145665/145665	---M--	200	added ('OK')	image/jpeg	etag:%2223901-5f572852421ab%22	https://wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/2023/02/paral-09.jpg	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/2023/02/paral-09.jpg	(from https://wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/elementor/css/post-4554.css?ver=1685629492)
21:08:25	177761/177761	---M--	200	added ('OK')	image/jpeg	etag:%222b661-5f5722ea978bd%22	https://wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/2023/02/paral-07-1.jpg	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/2023/02/paral-07-1.jpg	(from https://wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/elementor/css/post-4554.css?ver=1685629492)
21:08:26	107280/107280	---M--	200	added ('OK')	image/jpeg	etag:%221a310-5f57223a414fb%22	https://wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/2023/02/post-10.jpg	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/2023/02/post-10.jpg	(from https://wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/elementor/css/post-4555.css?ver=1685641949)
21:08:26	273970/273970	---M--	200	added ('OK')	image/jpeg	etag:%2242e32-5f4bdeacad89a%22	https://wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/2023/02/gallery-12.jpg	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/2023/02/gallery-12.jpg	(from https://wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/elementor/css/post-4555.css?ver=1685641949)
21:08:26	157972/157972	---M--	200	added ('OK')	image/jpeg	etag:%2226914-5f5722a3c929e%22	https://wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/2023/02/gallery-508.jpg	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/2023/02/gallery-508.jpg	(from https://wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/elementor/css/post-4555.css?ver=1685641949)
21:08:26	185280/185280	---M--	200	added ('OK')	image/jpeg	etag:%222d3c0-5f571d6b14315%22	https://wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/2023/02/paral_06.jpg	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/2023/02/paral_06.jpg	(from https://wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/elementor/css/post-4555.css?ver=1685641949)
21:08:26	232736/232736	---M--	200	added ('OK')	image/jpeg	etag:%2238d20-5f5bec3c6abc5%22	https://wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/2023/02/par01.jpg	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/2023/02/par01.jpg	(from https://wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/elementor/css/post-4685.css?ver=1685582656)
21:08:27	422/422	---MCZ	200	added ('OK')	text/css	etag:W/%221a6-5fd0f930288f4%22	https://wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/elementor/css/post-4141.css?ver=1685618216	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/elementor/css/post-414147cb.css	(from https://wedding.nicdark.com/wedding-planner/product/celeste-air/)
21:08:27	809/809	---MC-	200	added ('OK')	application/rss+xml	etag:%22ab32ed4bc94366403d9ee7105ada2fb8%22	https://wedding.nicdark.com/wedding-planner/product/celeste-air/feed/	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/product/celeste-air/feed/index.html	(from https://wedding.nicdark.com/wedding-planner/product/celeste-air/)
21:08:28	4956/4956	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20Dec%202023%2020:08:29%20GMT	https://wedding.nicdark.com/wedding-planner/wp-json/wp/v2/product/4141	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/wp-json/wp/v2/product/4141.json	(from https://wedding.nicdark.com/wedding-planner/product/celeste-air/)
21:08:28	2404/2404	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20Dec%202023%2020:08:30%20GMT	https://wedding.nicdark.com/wedding-planner/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwedding.nicdark.com%2Fwedding-planner%2Fproduct%2Fceleste-air%2F	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/wp-json/oembed/1.0/embedcad5.json	(from https://wedding.nicdark.com/wedding-planner/product/celeste-air/)
21:08:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Dec%202023%2020:08:30%20GMT	https://wedding.nicdark.com/wedding-planner/?p=4141	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/index2993.html	(from https://wedding.nicdark.com/wedding-planner/product/celeste-air/)
21:08:30	2590/2590	---MCZ	200	added ('OK')	text/xml	date:Fri,%2001%20Dec%202023%2020:08:31%20GMT	https://wedding.nicdark.com/wedding-planner/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwedding.nicdark.com%2Fwedding-planner%2Fproduct%2Fceleste-air%2F&format=xml	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/wp-json/oembed/1.0/embede995	(from https://wedding.nicdark.com/wedding-planner/product/celeste-air/)
21:08:31	108721/108721	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2020:08:31%20GMT	https://wedding.nicdark.com/wedding-planner/product-tag/chiffon-and-tulle/	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/product-tag/chiffon-and-tulle/index.html	(from https://wedding.nicdark.com/wedding-planner/product/celeste-air/)
21:08:35	183855/183855	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2020:08:34%20GMT	https://wedding.nicdark.com/wedding-planner/cart/	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/cart/index.html	(from https://wedding.nicdark.com/wedding-planner/shop/?add-to-cart=4141)
21:08:35	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2001%20Dec%202023%2020:08:31%20GMT	https://wedding.nicdark.com/wedding-planner/product/celeste-air/?add-to-cart=4384	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/product/celeste-air/index4a6e.html	(from https://wedding.nicdark.com/wedding-planner/product/celeste-air/)
21:08:35	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2001%20Dec%202023%2020:08:32%20GMT	https://wedding.nicdark.com/wedding-planner/product/celeste-air/?add-to-cart=4148	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/product/celeste-air/indexe0a7.html	(from https://wedding.nicdark.com/wedding-planner/product/celeste-air/)
21:08:35	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2001%20Dec%202023%2020:08:32%20GMT	https://wedding.nicdark.com/wedding-planner/product/celeste-air/?add-to-cart=4147	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/product/celeste-air/index0bf6.html	(from https://wedding.nicdark.com/wedding-planner/product/celeste-air/)
21:08:36	422/422	---MCZ	200	added ('OK')	text/css	etag:W/%221a6-5fd074c0197c4%22	https://wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/elementor/css/post-4146.css?ver=1685582665	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/elementor/css/post-41460fd0.css	(from https://wedding.nicdark.com/wedding-planner/product/eden-love/)
21:08:36	803/803	---MC-	200	added ('OK')	application/rss+xml	etag:%22ab32ed4bc94366403d9ee7105ada2fb8%22	https://wedding.nicdark.com/wedding-planner/product/eden-love/feed/	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/product/eden-love/feed/index.html	(from https://wedding.nicdark.com/wedding-planner/product/eden-love/)
21:08:36	4950/4950	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20Dec%202023%2020:08:38%20GMT	https://wedding.nicdark.com/wedding-planner/wp-json/wp/v2/product/4146	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/wp-json/wp/v2/product/4146.json	(from https://wedding.nicdark.com/wedding-planner/product/eden-love/)
21:08:37	2394/2394	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20Dec%202023%2020:08:39%20GMT	https://wedding.nicdark.com/wedding-planner/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwedding.nicdark.com%2Fwedding-planner%2Fproduct%2Feden-love%2F	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/wp-json/oembed/1.0/embedadbf.json	(from https://wedding.nicdark.com/wedding-planner/product/eden-love/)
21:08:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Dec%202023%2020:08:39%20GMT	https://wedding.nicdark.com/wedding-planner/?p=4146	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/indexd5b5.html	(from https://wedding.nicdark.com/wedding-planner/product/eden-love/)
21:08:39	2580/2580	---MCZ	200	added ('OK')	text/xml	date:Fri,%2001%20Dec%202023%2020:08:40%20GMT	https://wedding.nicdark.com/wedding-planner/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwedding.nicdark.com%2Fwedding-planner%2Fproduct%2Feden-love%2F&format=xml	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/wp-json/oembed/1.0/embed8be3	(from https://wedding.nicdark.com/wedding-planner/product/eden-love/)
21:08:40	108147/108147	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2020:08:40%20GMT	https://wedding.nicdark.com/wedding-planner/product-tag/brocade-and-satin/	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/product-tag/brocade-and-satin/index.html	(from https://wedding.nicdark.com/wedding-planner/product/eden-love/)
21:08:41	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2001%20Dec%202023%2020:08:40%20GMT	https://wedding.nicdark.com/wedding-planner/product/eden-love/?add-to-cart=4406	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/product/eden-love/index5828.html	(from https://wedding.nicdark.com/wedding-planner/product/eden-love/)
21:08:41	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2001%20Dec%202023%2020:08:40%20GMT	https://wedding.nicdark.com/wedding-planner/product/eden-love/?add-to-cart=4148	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/product/eden-love/indexe0a7.html	(from https://wedding.nicdark.com/wedding-planner/product/eden-love/)
21:08:41	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2001%20Dec%202023%2020:08:42%20GMT	https://wedding.nicdark.com/wedding-planner/product/eden-love/?add-to-cart=4141	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/product/eden-love/indexae07.html	(from https://wedding.nicdark.com/wedding-planner/product/eden-love/)
21:08:41	422/422	---MCZ	200	added ('OK')	text/css	etag:W/%221a6-5fd074bff8090%22	https://wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/elementor/css/post-4147.css?ver=1685582665	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/elementor/css/post-41470fd0.css	(from https://wedding.nicdark.com/wedding-planner/product/fila-love/)
21:08:41	803/803	---MC-	200	added ('OK')	application/rss+xml	etag:%22ab32ed4bc94366403d9ee7105ada2fb8%22	https://wedding.nicdark.com/wedding-planner/product/fila-love/feed/	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/product/fila-love/feed/index.html	(from https://wedding.nicdark.com/wedding-planner/product/fila-love/)
21:08:42	4950/4950	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20Dec%202023%2020:08:44%20GMT	https://wedding.nicdark.com/wedding-planner/wp-json/wp/v2/product/4147	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/wp-json/wp/v2/product/4147.json	(from https://wedding.nicdark.com/wedding-planner/product/fila-love/)
21:08:43	2394/2394	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20Dec%202023%2020:08:44%20GMT	https://wedding.nicdark.com/wedding-planner/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwedding.nicdark.com%2Fwedding-planner%2Fproduct%2Ffila-love%2F	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/wp-json/oembed/1.0/embede794.json	(from https://wedding.nicdark.com/wedding-planner/product/fila-love/)
21:08:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Dec%202023%2020:08:44%20GMT	https://wedding.nicdark.com/wedding-planner/?p=4147	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/indexe63e.html	(from https://wedding.nicdark.com/wedding-planner/product/fila-love/)
21:08:44	2580/2580	---MCZ	200	added ('OK')	text/xml	date:Fri,%2001%20Dec%202023%2020:08:45%20GMT	https://wedding.nicdark.com/wedding-planner/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwedding.nicdark.com%2Fwedding-planner%2Fproduct%2Ffila-love%2F&format=xml	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/wp-json/oembed/1.0/embedf4f8	(from https://wedding.nicdark.com/wedding-planner/product/fila-love/)
21:08:46	108443/108443	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2020:08:46%20GMT	https://wedding.nicdark.com/wedding-planner/product-tag/silk-and-mikado/	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/product-tag/silk-and-mikado/index.html	(from https://wedding.nicdark.com/wedding-planner/product/fila-love/)
21:08:46	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2001%20Dec%202023%2020:08:46%20GMT	https://wedding.nicdark.com/wedding-planner/product/fila-love/?add-to-cart=4406	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/product/fila-love/index5828.html	(from https://wedding.nicdark.com/wedding-planner/product/fila-love/)
21:08:46	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2001%20Dec%202023%2020:08:46%20GMT	https://wedding.nicdark.com/wedding-planner/product/fila-love/?add-to-cart=4146	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/product/fila-love/indexf708.html	(from https://wedding.nicdark.com/wedding-planner/product/fila-love/)
21:08:46	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2001%20Dec%202023%2020:08:47%20GMT	https://wedding.nicdark.com/wedding-planner/product/fila-love/?add-to-cart=4141	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/product/fila-love/indexae07.html	(from https://wedding.nicdark.com/wedding-planner/product/fila-love/)
21:08:46	422/422	---MCZ	200	added ('OK')	text/css	etag:W/%221a6-5fce962eb72a1%22	https://wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/elementor/css/post-4148.css?ver=1685454200	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/wp-content/uploads/sites/3/elementor/css/post-4148a800.css	(from https://wedding.nicdark.com/wedding-planner/product/harper-sweet/)
21:08:47	812/812	---MC-	200	added ('OK')	application/rss+xml	etag:%22ab32ed4bc94366403d9ee7105ada2fb8%22	https://wedding.nicdark.com/wedding-planner/product/harper-sweet/feed/	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/product/harper-sweet/feed/index.html	(from https://wedding.nicdark.com/wedding-planner/product/harper-sweet/)
21:08:47	4959/4959	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20Dec%202023%2020:08:49%20GMT	https://wedding.nicdark.com/wedding-planner/wp-json/wp/v2/product/4148	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/wp-json/wp/v2/product/4148.json	(from https://wedding.nicdark.com/wedding-planner/product/harper-sweet/)
21:08:48	2409/2409	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20Dec%202023%2020:08:50%20GMT	https://wedding.nicdark.com/wedding-planner/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwedding.nicdark.com%2Fwedding-planner%2Fproduct%2Fharper-sweet%2F	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/wp-json/oembed/1.0/embed177e.json	(from https://wedding.nicdark.com/wedding-planner/product/harper-sweet/)
21:08:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Dec%202023%2020:08:50%20GMT	https://wedding.nicdark.com/wedding-planner/?p=4148	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/indexacf2.html	(from https://wedding.nicdark.com/wedding-planner/product/harper-sweet/)
21:08:50	2595/2595	---MCZ	200	added ('OK')	text/xml	date:Fri,%2001%20Dec%202023%2020:08:50%20GMT	https://wedding.nicdark.com/wedding-planner/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwedding.nicdark.com%2Fwedding-planner%2Fproduct%2Fharper-sweet%2F&format=xml	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/wp-json/oembed/1.0/embedd985	(from https://wedding.nicdark.com/wedding-planner/product/harper-sweet/)
21:08:51	108415/108415	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2020:08:51%20GMT	https://wedding.nicdark.com/wedding-planner/product-tag/organza-and-lace/	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/product-tag/organza-and-lace/index.html	(from https://wedding.nicdark.com/wedding-planner/product/harper-sweet/)
21:08:51	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2001%20Dec%202023%2020:08:51%20GMT	https://wedding.nicdark.com/wedding-planner/product/harper-sweet/?add-to-cart=4147	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/product/harper-sweet/index0bf6.html	(from https://wedding.nicdark.com/wedding-planner/product/harper-sweet/)
21:08:51	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2001%20Dec%202023%2020:08:51%20GMT	https://wedding.nicdark.com/wedding-planner/product/harper-sweet/?add-to-cart=4146	C:/Users/hp/Desktop/Mine/weeding%20plan/wedding.nicdark.com/wedding-planner/product/harper-sweet/indexf708.html	(from https://wedding.nicdark.com/wedding-planner/product/harper-sweet/)
